run,lane,tag,sample_accession_number,sanger_sample_id,nice_sample_id,species,background,ploidy,cross,cross_rep,selection,selection_rep,time,clone,sample,population,coverage,ftp_submission_reads
11823,1,42,ERS364077,2787STDY5607140,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,8,,WAxNA_F2_1_RM_2_T8,WAxNA_F2_1_RM_2,30.71835452,ftp://ftp.sra.ebi.ac.uk/vol1/ERA291/ERA291805/cram/11823_1#42.cram
14893,4,33,ERS364077,2787STDY5607140,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,8,,WAxNA_F2_1_RM_2_T8,WAxNA_F2_1_RM_2,79.81501924,ftp://ftp.sra.ebi.ac.uk/vol1/ERA414/ERA414364/cram/14893_4#33.cram
11822,2,83,ERS364079,2787STDY5607142,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,16,,WAxNA_F2_1_RM_2_T16,WAxNA_F2_1_RM_2,96.02232727,ftp://ftp.sra.ebi.ac.uk/vol1/ERA291/ERA291805/cram/11822_2#83.cram
11822,2,85,ERS364081,2787STDY5607144,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,RM,2,32,,WAxNA_F2_1_RM_2_T32,WAxNA_F2_1_RM_2,97.53791633,ftp://ftp.sra.ebi.ac.uk/vol1/ERA291/ERA291805/cram/11822_2#85.cram
11822,2,81,ERS364071,2787STDY5607134,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,YPD,1,0,,WAxNA_F2_1_YPD_1_T0,WAxNA_F2_1_YPD_1,115.4558908,ftp://ftp.sra.ebi.ac.uk/vol1/ERA291/ERA291805/cram/11822_2#81.cram
11823,1,43,ERS364082,2787STDY5607145,,Saccharomyces cerevisiae,WAxNA,diploid,F2,1,YPD,1,32,,WAxNA_F2_1_YPD_1_T32,WAxNA_F2_1_YPD_1,27.95126493,ftp://ftp.sra.ebi.ac.uk/vol1/ERA291/ERA291805/cram/11823_1#43.cram
16356,5,9,ERS661882,2787STDY6029190,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,2,,WA_HU_1_T2,WA_HU_1,34.72855034,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#9.cram
16549,4,9,ERS661882,2787STDY6029190,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,2,,WA_HU_1_T2,WA_HU_1,37.0752057,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#9.cram
16356,5,45,ERS661918,2787STDY6029226,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,4,,WA_HU_1_T4,WA_HU_1,27.14713317,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#45.cram
16549,4,45,ERS661918,2787STDY6029226,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,4,,WA_HU_1_T4,WA_HU_1,29.39846681,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#45.cram
16356,6,3,ERS661954,2787STDY6029262,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,8,,WA_HU_1_T8,WA_HU_1,21.38583184,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#3.cram
16549,5,3,ERS661954,2787STDY6029262,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,8,,WA_HU_1_T8,WA_HU_1,23.78950025,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#3.cram
16356,6,39,ERS661990,2787STDY6029299,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,16,,WA_HU_1_T16,WA_HU_1,16.84326782,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#39.cram
16549,5,39,ERS661990,2787STDY6029299,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,16,,WA_HU_1_T16,WA_HU_1,18.41268354,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#39.cram
16356,6,75,ERS662026,2787STDY6029335,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,32,,WA_HU_1_T32,WA_HU_1,22.99019115,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#75.cram
16549,5,75,ERS662026,2787STDY6029335,,Saccharomyces cerevisiae,WA,diploid,,,HU,1,32,,WA_HU_1_T32,WA_HU_1,26.44215438,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#75.cram
16356,5,10,ERS661883,2787STDY6029191,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,2,,WA_HU_2_T2,WA_HU_2,36.45993847,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#10.cram
16549,4,10,ERS661883,2787STDY6029191,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,2,,WA_HU_2_T2,WA_HU_2,38.86270422,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#10.cram
16356,5,46,ERS661919,2787STDY6029227,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,4,,WA_HU_2_T4,WA_HU_2,37.63865803,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#46.cram
16549,4,46,ERS661919,2787STDY6029227,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,4,,WA_HU_2_T4,WA_HU_2,40.22420205,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#46.cram
16356,6,4,ERS661955,2787STDY6029263,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,8,,WA_HU_2_T8,WA_HU_2,20.13757078,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#4.cram
16549,5,4,ERS661955,2787STDY6029263,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,8,,WA_HU_2_T8,WA_HU_2,21.98438361,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#4.cram
16356,6,40,ERS661991,2787STDY6029300,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,16,,WA_HU_2_T16,WA_HU_2,13.61013704,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#40.cram
16549,5,40,ERS661991,2787STDY6029300,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,16,,WA_HU_2_T16,WA_HU_2,15.0988527,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#40.cram
16356,6,76,ERS662027,2787STDY6029336,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,32,,WA_HU_2_T32,WA_HU_2,31.70557536,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#76.cram
16549,5,76,ERS662027,2787STDY6029336,,Saccharomyces cerevisiae,WA,diploid,,,HU,2,32,,WA_HU_2_T32,WA_HU_2,33.90245346,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#76.cram
16356,5,25,ERS661898,2787STDY6029206,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,2,,WA_RM_1_T2,WA_RM_1,39.79972671,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#25.cram
16549,4,25,ERS661898,2787STDY6029206,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,2,,WA_RM_1_T2,WA_RM_1,42.9473365,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#25.cram
16356,5,61,ERS661934,2787STDY6029242,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,4,,WA_RM_1_T4,WA_RM_1,35.43925042,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#61.cram
16549,4,61,ERS661934,2787STDY6029242,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,4,,WA_RM_1_T4,WA_RM_1,38.57618883,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#61.cram
16356,6,19,ERS661970,2787STDY6029279,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,8,,WA_RM_1_T8,WA_RM_1,44.93685772,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#19.cram
16549,5,19,ERS661970,2787STDY6029279,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,8,,WA_RM_1_T8,WA_RM_1,44.10719785,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#19.cram
16356,6,55,ERS662006,2787STDY6029315,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,16,,WA_RM_1_T16,WA_RM_1,49.45317149,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#55.cram
16549,5,55,ERS662006,2787STDY6029315,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,16,,WA_RM_1_T16,WA_RM_1,48.41690595,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#55.cram
16356,7,13,ERS662042,2787STDY6029351,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,32,,WA_RM_1_T32,WA_RM_1,45.72310967,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#13.cram
16549,6,13,ERS662042,2787STDY6029351,,Saccharomyces cerevisiae,WA,diploid,,,RM,1,32,,WA_RM_1_T32,WA_RM_1,49.06937753,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#13.cram
16356,5,26,ERS661899,2787STDY6029207,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,2,,WA_RM_2_T2,WA_RM_2,38.70001585,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#26.cram
16549,4,26,ERS661899,2787STDY6029207,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,2,,WA_RM_2_T2,WA_RM_2,43.10604689,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#26.cram
16356,5,62,ERS661935,2787STDY6029243,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,4,,WA_RM_2_T4,WA_RM_2,39.50450514,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#62.cram
16549,4,62,ERS661935,2787STDY6029243,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,4,,WA_RM_2_T4,WA_RM_2,44.30442923,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#62.cram
16356,6,20,ERS661971,2787STDY6029280,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,8,,WA_RM_2_T8,WA_RM_2,44.37693962,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#20.cram
16549,5,20,ERS661971,2787STDY6029280,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,8,,WA_RM_2_T8,WA_RM_2,44.14166541,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#20.cram
16356,6,56,ERS662007,2787STDY6029316,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,16,,WA_RM_2_T16,WA_RM_2,49.66085453,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#56.cram
16549,5,56,ERS662007,2787STDY6029316,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,16,,WA_RM_2_T16,WA_RM_2,49.23341312,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#56.cram
16356,7,14,ERS662043,2787STDY6029352,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,32,,WA_RM_2_T32,WA_RM_2,46.15864117,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#14.cram
16549,6,14,ERS662043,2787STDY6029352,,Saccharomyces cerevisiae,WA,diploid,,,RM,2,32,,WA_RM_2_T32,WA_RM_2,49.73786774,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#14.cram
4505,7,2,ERS016990,,DBVPG6044,Saccharomyces cerevisiae,WA,haploid,,,YPD,,0,,WA_YPD_T0,WA_YPD,24.65909059,
4505,7,12,ERS016990,,DBVPG6044,Saccharomyces cerevisiae,WA,haploid,,,YPD,,0,,WA_YPD_T0,WA_YPD,,
16356,5,15,ERS661888,2787STDY6029196,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,2,,NA_HU_1_T2,NA_HU_1,46.96931514,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#15.cram
16549,4,15,ERS661888,2787STDY6029196,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,2,,NA_HU_1_T2,NA_HU_1,51.5923144,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#15.cram
16356,5,51,ERS661924,2787STDY6029232,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,4,,NA_HU_1_T4,NA_HU_1,39.97017416,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#51.cram
16549,4,51,ERS661924,2787STDY6029232,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,4,,NA_HU_1_T4,NA_HU_1,41.53814651,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#51.cram
16356,6,9,ERS661960,2787STDY6029268,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,8,,NA_HU_1_T8,NA_HU_1,46.22259588,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#9.cram
16549,5,9,ERS661960,2787STDY6029268,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,8,,NA_HU_1_T8,NA_HU_1,47.16862891,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#9.cram
16356,6,45,ERS661996,2787STDY6029305,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,16,,NA_HU_1_T16,NA_HU_1,28.53780013,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#45.cram
16549,5,45,ERS661996,2787STDY6029305,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,16,,NA_HU_1_T16,NA_HU_1,28.83281198,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#45.cram
16356,7,3,ERS662032,2787STDY6029341,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,32,,NA_HU_1_T32,NA_HU_1,49.27411074,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#3.cram
16549,6,3,ERS662032,2787STDY6029341,,Saccharomyces cerevisiae,NA,diploid,,,HU,1,32,,NA_HU_1_T32,NA_HU_1,54.32388568,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#3.cram
16356,5,16,ERS661889,2787STDY6029197,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,2,,NA_HU_2_T2,NA_HU_2,48.93539713,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#16.cram
16549,4,16,ERS661889,2787STDY6029197,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,2,,NA_HU_2_T2,NA_HU_2,53.67749912,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#16.cram
16356,5,52,ERS661925,2787STDY6029233,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,4,,NA_HU_2_T4,NA_HU_2,40.75636667,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#52.cram
16549,4,52,ERS661925,2787STDY6029233,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,4,,NA_HU_2_T4,NA_HU_2,42.96735652,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#52.cram
16356,6,10,ERS661961,2787STDY6029269,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,8,,NA_HU_2_T8,NA_HU_2,24.02208611,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#10.cram
16549,5,10,ERS661961,2787STDY6029269,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,8,,NA_HU_2_T8,NA_HU_2,27.94004347,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#10.cram
16356,6,46,ERS661997,2787STDY6029306,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,16,,NA_HU_2_T16,NA_HU_2,17.15232844,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#46.cram
16549,5,46,ERS661997,2787STDY6029306,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,16,,NA_HU_2_T16,NA_HU_2,18.05861307,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#46.cram
16356,7,4,ERS662033,2787STDY6029342,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,32,,NA_HU_2_T32,NA_HU_2,46.98914561,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#4.cram
16549,6,4,ERS662033,2787STDY6029342,,Saccharomyces cerevisiae,NA,diploid,,,HU,2,32,,NA_HU_2_T32,NA_HU_2,50.13043194,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#4.cram
16356,5,31,ERS661904,2787STDY6029212,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,2,,NA_RM_1_T2,NA_RM_1,42.37937171,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#31.cram
16549,4,31,ERS661904,2787STDY6029212,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,2,,NA_RM_1_T2,NA_RM_1,45.92718661,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#31.cram
16356,5,67,ERS661940,2787STDY6029248,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,4,,NA_RM_1_T4,NA_RM_1,39.16405139,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#67.cram
16549,4,67,ERS661940,2787STDY6029248,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,4,,NA_RM_1_T4,NA_RM_1,41.82215089,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#67.cram
16356,6,25,ERS661976,2787STDY6029285,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,8,,NA_RM_1_T8,NA_RM_1,46.1354239,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#25.cram
16549,5,25,ERS661976,2787STDY6029285,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,8,,NA_RM_1_T8,NA_RM_1,45.33350375,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#25.cram
16356,6,61,ERS662012,2787STDY6029321,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,16,,NA_RM_1_T16,NA_RM_1,45.56366914,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#61.cram
16549,5,61,ERS662012,2787STDY6029321,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,16,,NA_RM_1_T16,NA_RM_1,46.17469916,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#61.cram
16356,7,19,ERS662048,2787STDY6029357,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,32,,NA_RM_1_T32,NA_RM_1,44.10358656,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#19.cram
16549,6,19,ERS662048,2787STDY6029357,,Saccharomyces cerevisiae,NA,diploid,,,RM,1,32,,NA_RM_1_T32,NA_RM_1,46.81671668,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#19.cram
16356,5,32,ERS661905,2787STDY6029213,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,2,,NA_RM_2_T2,NA_RM_2,45.20713915,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#32.cram
16549,4,32,ERS661905,2787STDY6029213,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,2,,NA_RM_2_T2,NA_RM_2,48.29191322,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#32.cram
16356,5,68,ERS661941,2787STDY6029249,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,4,,NA_RM_2_T4,NA_RM_2,38.74231472,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_5#68.cram
16549,4,68,ERS661941,2787STDY6029249,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,4,,NA_RM_2_T4,NA_RM_2,43.03390024,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_4#68.cram
16356,6,26,ERS661977,2787STDY6029286,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,8,,NA_RM_2_T8,NA_RM_2,41.91321867,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#26.cram
16549,5,26,ERS661977,2787STDY6029286,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,8,,NA_RM_2_T8,NA_RM_2,42.65345456,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#26.cram
16356,6,62,ERS662013,2787STDY6029322,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,16,,NA_RM_2_T16,NA_RM_2,43.79226635,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_6#62.cram
16549,5,62,ERS662013,2787STDY6029322,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,16,,NA_RM_2_T16,NA_RM_2,45.43503229,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_5#62.cram
16356,7,20,ERS662049,2787STDY6029358,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,32,,NA_RM_2_T32,NA_RM_2,42.87250712,ftp://ftp.sra.ebi.ac.uk/vol1/ERA475/ERA475224/cram/16356_7#20.cram
16549,6,20,ERS662049,2787STDY6029358,,Saccharomyces cerevisiae,NA,diploid,,,RM,2,32,,NA_RM_2_T32,NA_RM_2,46.53233024,ftp://ftp.sra.ebi.ac.uk/vol1/ERA476/ERA476774/cram/16549_6#20.cram
4505,7,1,ERS016989,,YPS128,Saccharomyces cerevisiae,NA,haploid,,,YPD,,0,,NA_YPD_T0,NA_YPD,48.06474373,
4505,8,1,ERS016989,,YPS128,Saccharomyces cerevisiae,NA,haploid,,,YPD,,0,,NA_YPD_T0,NA_YPD,,